cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
"ES0031406180691001QR0F";"2022/01/02";"02:00";"0,046";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"03:00";"0,045";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"04:00";"0,046";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"05:00";"0,112";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"06:00";"0,046";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"07:00";"0,045";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"08:00";"0,045";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"09:00";"3,089";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"10:00";"4,093";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"11:00";"4,844";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"12:00";"4,797";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"13:00";"4,637";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"14:00";"4,104";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"15:00";"4,498";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"16:00";"4,536";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"17:00";"3,428";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"18:00";"3,374";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"19:00";"3,339";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"20:00";"0,605";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"21:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"22:00";"0,066";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"23:00";"0,070";Real;NULL
"ES0031406180691001QR0F";"2022/01/02";"24:00";"0,145";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"01:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"02:00";"0,065";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"03:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"04:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"05:00";"0,133";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"06:00";"0,077";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"07:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"08:00";"0,104";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"09:00";"0,157";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"10:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"11:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"12:00";"0,252";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"13:00";"0,277";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"14:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"15:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"16:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"17:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"18:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"19:00";"0,162";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"20:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"21:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"22:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"23:00";"0,066";Real;NULL
"ES0031406180691001QR0F";"2022/01/03";"24:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"01:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"02:00";"0,120";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"03:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"04:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"05:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"06:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"07:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"08:00";"0,170";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"09:00";"0,072";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"10:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"11:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"12:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"13:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"14:00";"0,233";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"15:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"16:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"17:00";"0,183";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"18:00";"0,070";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"19:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"20:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"21:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"22:00";"0,068";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"23:00";"0,145";Real;NULL
"ES0031406180691001QR0F";"2022/01/04";"24:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"01:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"02:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"03:00";"0,067";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"04:00";"0,140";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"05:00";"0,075";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"06:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"07:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"08:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"09:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"10:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"11:00";"0,072";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"12:00";"0,156";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"13:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"14:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"15:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"16:00";"0,141";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"17:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"18:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"19:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"20:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"21:00";"0,146";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"22:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"23:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/05";"24:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"01:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"02:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"03:00";"0,149";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"04:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"05:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"06:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"07:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"08:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"09:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"10:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"11:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"12:00";"0,164";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"13:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"14:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"15:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"16:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"17:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"18:00";"0,138";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"19:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"20:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"21:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"22:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"23:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/06";"24:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"01:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"02:00";"0,153";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"03:00";"0,083";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"04:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"05:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"06:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"07:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"08:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"09:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"10:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"11:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"12:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"13:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"14:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"15:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"16:00";"0,203";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"17:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"18:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"19:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"20:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"21:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"22:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"23:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/07";"24:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"01:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"02:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"03:00";"0,147";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"04:00";"0,112";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"05:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"06:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"07:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"08:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"09:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"10:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"11:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"12:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"13:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"14:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"15:00";"0,097";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"16:00";"0,163";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"17:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"18:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"19:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"20:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"21:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"22:00";"0,157";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"23:00";"0,065";Real;NULL
"ES0031406180691001QR0F";"2022/01/08";"24:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"01:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"02:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"03:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"04:00";"0,110";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"05:00";"0,105";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"06:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"07:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"08:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"09:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"10:00";"0,139";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"11:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"12:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"13:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"14:00";"0,126";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"15:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"16:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"17:00";"0,130";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"18:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"19:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"20:00";"0,111";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"21:00";"0,072";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"22:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"23:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2022/01/09";"24:00";"0,115";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"01:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"02:00";"0,109";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"03:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"04:00";"0,083";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"05:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"06:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"07:00";"0,109";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"08:00";"0,105";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"09:00";"0,174";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"10:00";"0,172";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"11:00";"0,115";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"12:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"13:00";"0,197";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"14:00";"0,143";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"15:00";"0,066";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"16:00";"0,091";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"17:00";"0,113";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"18:00";"0,095";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"19:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"20:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"21:00";"0,092";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"22:00";"0,095";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"23:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/10";"24:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"01:00";"0,105";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"02:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"03:00";"0,097";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"04:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"05:00";"0,099";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"06:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"07:00";"0,100";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"08:00";"0,102";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"09:00";"0,159";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"10:00";"0,071";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"11:00";"0,112";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"12:00";"4,288";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"13:00";"3,623";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"14:00";"0,147";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"15:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"16:00";"0,071";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"17:00";"0,112";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"18:00";"0,092";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"19:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"20:00";"0,097";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"21:00";"0,068";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"22:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"23:00";"0,101";Real;NULL
"ES0031406180691001QR0F";"2022/01/11";"24:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"01:00";"0,103";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"02:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"03:00";"0,099";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"04:00";"0,077";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"05:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"06:00";"0,112";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"07:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"08:00";"0,092";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"09:00";"0,112";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"10:00";"0,126";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"11:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"12:00";"0,111";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"13:00";"0,067";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"14:00";"0,367";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"15:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"16:00";"0,098";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"17:00";"0,070";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"18:00";"0,099";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"19:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"20:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"21:00";"0,109";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"22:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"23:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/12";"24:00";"0,080";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"01:00";"0,097";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"02:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"03:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"04:00";"0,064";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"05:00";"0,125";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"06:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"07:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"08:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"09:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"10:00";"0,136";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"11:00";"0,052";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"12:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"13:00";"0,122";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"14:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"15:00";"0,052";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"16:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"17:00";"0,113";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"18:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"19:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"20:00";"0,113";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"21:00";"0,067";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"22:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"23:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/13";"24:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"01:00";"0,140";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"02:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"03:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"04:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"05:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"06:00";"0,056";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"07:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"08:00";"0,156";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"09:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"10:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"11:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"12:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"13:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"14:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"15:00";"0,419";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"16:00";"0,474";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"17:00";"0,083";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"18:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"19:00";"0,055";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"20:00";"0,099";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"21:00";"0,102";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"22:00";"0,060";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"23:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/14";"24:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"01:00";"0,063";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"02:00";"0,062";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"03:00";"0,061";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"04:00";"0,059";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"05:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"06:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"07:00";"0,058";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"08:00";"0,057";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"09:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"10:00";"0,054";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"11:00";"0,185";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"12:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"13:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"14:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"15:00";"0,052";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"16:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"17:00";"0,052";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"18:00";"0,053";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"19:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"20:00";"0,132";Real;NULL
"ES0031406180691001QR0F";"2022/01/15";"21:00";"0,060";Real;NULL
