cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
ES0553000000001456NC;18/07/2022;9:00;0,105;Estimada;0
ES0553000000001456NC;18/07/2022;10:00;0,113;Estimada;0
ES0553000000001456NC;18/07/2022;11:00;0,112;Estimada;0
ES0553000000001456NC;18/07/2022;12:00;0,102;Estimada;0
ES0553000000001456NC;18/07/2022;13:00;0,351;Estimada;0
ES0553000000001456NC;18/07/2022;14:00;0,163;Estimada;0
ES0553000000001456NC;18/07/2022;15:00;0,154;Estimada;0
ES0553000000001456NC;18/07/2022;16:00;0,117;Estimada;0
ES0553000000001456NC;18/07/2022;17:00;0,114;Estimada;0
ES0553000000001456NC;18/07/2022;18:00;0,114;Estimada;0
ES0553000000001456NC;18/07/2022;19:00;0,113;Estimada;0
ES0553000000001456NC;18/07/2022;20:00;0,114;Estimada;0
ES0553000000001456NC;18/07/2022;21:00;0,115;Estimada;0
ES0553000000001456NC;18/07/2022;22:00;0,122;Estimada;0
ES0553000000001456NC;18/07/2022;23:00;0,191;Estimada;0
ES0553000000001456NC;18/07/2022;24:00:00;0,459;Estimada;0
ES0553000000001456NC;19/07/2022;1:00;0,458;Estimada;0
ES0553000000001456NC;19/07/2022;2:00;0,272;Estimada;0
ES0553000000001456NC;19/07/2022;3:00;0,129;Estimada;0
ES0553000000001456NC;19/07/2022;4:00;0,164;Estimada;0
ES0553000000001456NC;19/07/2022;5:00;0,141;Estimada;0
ES0553000000001456NC;19/07/2022;6:00;0,149;Estimada;0
ES0553000000001456NC;19/07/2022;7:00;0,106;Estimada;0
ES0553000000001456NC;19/07/2022;8:00;0,107;Estimada;0
ES0553000000001456NC;19/07/2022;9:00;0,101;Estimada;0
ES0553000000001456NC;19/07/2022;10:00;0,102;Estimada;0
ES0553000000001456NC;19/07/2022;11:00;0,109;Estimada;0
ES0553000000001456NC;19/07/2022;12:00;0,121;Estimada;0
ES0553000000001456NC;19/07/2022;13:00;0,351;Estimada;0
ES0553000000001456NC;19/07/2022;14:00;0,147;Estimada;0
ES0553000000001456NC;19/07/2022;15:00;0,117;Estimada;0
ES0553000000001456NC;19/07/2022;16:00;0,113;Estimada;0
ES0553000000001456NC;19/07/2022;17:00;0,114;Estimada;0
ES0553000000001456NC;19/07/2022;18:00;0,181;Estimada;0
ES0553000000001456NC;19/07/2022;19:00;0,128;Estimada;0
ES0553000000001456NC;19/07/2022;20:00;0,114;Estimada;0
ES0553000000001456NC;19/07/2022;21:00;0,115;Estimada;0
ES0553000000001456NC;19/07/2022;22:00;0,123;Estimada;0
ES0553000000001456NC;19/07/2022;23:00;0,176;Estimada;0
ES0553000000001456NC;19/07/2022;24:00:00;0,202;Estimada;0
ES0553000000001456NC;20/07/2022;1:00;0,567;Estimada;0
ES0553000000001456NC;20/07/2022;2:00;0,323;Estimada;0
ES0553000000001456NC;20/07/2022;3:00;0,22;Estimada;0
ES0553000000001456NC;20/07/2022;4:00;0,13;Estimada;0
ES0553000000001456NC;20/07/2022;5:00;0,118;Estimada;0
ES0553000000001456NC;20/07/2022;6:00;0,093;Estimada;0
ES0553000000001456NC;20/07/2022;7:00;0,103;Estimada;0
ES0553000000001456NC;20/07/2022;8:00;0,156;Estimada;0
ES0553000000001456NC;20/07/2022;9:00;0,137;Estimada;0
ES0553000000001456NC;20/07/2022;10:00;0,102;Estimada;0
ES0553000000001456NC;20/07/2022;11:00;0,12;Estimada;0
ES0553000000001456NC;20/07/2022;12:00;0,119;Estimada;0
ES0553000000001456NC;20/07/2022;13:00;0,137;Estimada;0
ES0553000000001456NC;20/07/2022;14:00;0,137;Estimada;0
ES0553000000001456NC;20/07/2022;15:00;0,146;Estimada;0
ES0553000000001456NC;20/07/2022;16:00;0,131;Estimada;0
ES0553000000001456NC;20/07/2022;17:00;0,124;Estimada;0
ES0553000000001456NC;20/07/2022;18:00;0,141;Estimada;0
ES0553000000001456NC;20/07/2022;19:00;0,161;Estimada;0
ES0553000000001456NC;20/07/2022;20:00;0,102;Estimada;0
ES0553000000001456NC;20/07/2022;21:00;0,12;Estimada;0
ES0553000000001456NC;20/07/2022;22:00;0,219;Estimada;0
ES0553000000001456NC;20/07/2022;23:00;0,165;Estimada;0
ES0553000000001456NC;20/07/2022;24:00:00;0,187;Estimada;0
ES0553000000001456NC;21/07/2022;1:00;0,453;Estimada;0
ES0553000000001456NC;21/07/2022;2:00;0,231;Estimada;0
ES0553000000001456NC;21/07/2022;3:00;0,146;Estimada;0
ES0553000000001456NC;21/07/2022;4:00;0,102;Estimada;0
ES0553000000001456NC;21/07/2022;5:00;0,168;Estimada;0
ES0553000000001456NC;21/07/2022;6:00;0,588;Estimada;0
ES0553000000001456NC;21/07/2022;7:00;0,596;Estimada;0
ES0553000000001456NC;21/07/2022;8:00;0,319;Estimada;0
ES0553000000001456NC;21/07/2022;9:00;0,119;Estimada;0
ES0553000000001456NC;21/07/2022;10:00;0,123;Estimada;0
ES0553000000001456NC;21/07/2022;11:00;0,125;Estimada;0
ES0553000000001456NC;21/07/2022;12:00;0,202;Estimada;0
ES0553000000001456NC;21/07/2022;13:00;0,141;Estimada;0
ES0553000000001456NC;21/07/2022;14:00;0,152;Estimada;0
ES0553000000001456NC;21/07/2022;15:00;0,144;Estimada;0
ES0553000000001456NC;21/07/2022;16:00;0,148;Estimada;0
ES0553000000001456NC;21/07/2022;17:00;0,137;Estimada;0
ES0553000000001456NC;21/07/2022;18:00;0,148;Estimada;0
ES0553000000001456NC;21/07/2022;19:00;0,145;Estimada;0
ES0553000000001456NC;21/07/2022;20:00;0,187;Estimada;0
ES0553000000001456NC;21/07/2022;21:00;0,181;Estimada;0
ES0553000000001456NC;21/07/2022;22:00;0,351;Estimada;0
ES0553000000001456NC;21/07/2022;23:00;0,131;Estimada;0
ES0553000000001456NC;21/07/2022;24:00:00;0,186;Estimada;0
ES0553000000001456NC;22/07/2022;1:00;0,408;Estimada;0
ES0553000000001456NC;22/07/2022;2:00;0,227;Estimada;0
ES0553000000001456NC;22/07/2022;3:00;0,106;Estimada;0
ES0553000000001456NC;22/07/2022;4:00;0,101;Estimada;0
ES0553000000001456NC;22/07/2022;5:00;0,166;Estimada;0
ES0553000000001456NC;22/07/2022;6:00;0,119;Estimada;0
ES0553000000001456NC;22/07/2022;7:00;0,093;Estimada;0
ES0553000000001456NC;22/07/2022;8:00;0,133;Estimada;0
ES0553000000001456NC;22/07/2022;9:00;0,09;Estimada;0
ES0553000000001456NC;22/07/2022;10:00;0,087;Estimada;0
ES0553000000001456NC;22/07/2022;11:00;0,083;Estimada;0
ES0553000000001456NC;22/07/2022;12:00;0,082;Estimada;0
ES0553000000001456NC;22/07/2022;13:00;0,089;Estimada;0
ES0553000000001456NC;22/07/2022;14:00;0,106;Estimada;0
ES0553000000001456NC;22/07/2022;15:00;0,177;Estimada;0
ES0553000000001456NC;22/07/2022;16:00;0,193;Estimada;0
ES0553000000001456NC;22/07/2022;17:00;0,332;Estimada;0
ES0553000000001456NC;22/07/2022;18:00;0,116;Estimada;0
ES0553000000001456NC;22/07/2022;19:00;0,115;Estimada;0
ES0553000000001456NC;22/07/2022;20:00;0,123;Estimada;0
ES0553000000001456NC;22/07/2022;21:00;0,139;Estimada;0
ES0553000000001456NC;22/07/2022;22:00;0,357;Estimada;0
ES0553000000001456NC;22/07/2022;23:00;0,128;Estimada;0
ES0553000000001456NC;22/07/2022;24:00:00;0,157;Estimada;0
ES0553000000001456NC;23/07/2022;1:00;0,391;Estimada;0
ES0553000000001456NC;23/07/2022;2:00;0,205;Estimada;0
ES0553000000001456NC;23/07/2022;3:00;0,15;Estimada;0
ES0553000000001456NC;23/07/2022;4:00;0,182;Estimada;0
ES0553000000001456NC;23/07/2022;5:00;0,128;Estimada;0
ES0553000000001456NC;23/07/2022;6:00;0,164;Estimada;0
ES0553000000001456NC;23/07/2022;7:00;0,095;Estimada;0
ES0553000000001456NC;23/07/2022;8:00;0,097;Estimada;0
ES0553000000001456NC;23/07/2022;9:00;0,084;Estimada;0
ES0553000000001456NC;23/07/2022;10:00;0,112;Estimada;0
ES0553000000001456NC;23/07/2022;11:00;0,107;Estimada;0
ES0553000000001456NC;23/07/2022;12:00;0,094;Estimada;0
ES0553000000001456NC;23/07/2022;13:00;0,085;Estimada;0
ES0553000000001456NC;23/07/2022;14:00;0,083;Estimada;0
ES0553000000001456NC;23/07/2022;15:00;0,253;Estimada;0
ES0553000000001456NC;23/07/2022;16:00;0,51;Estimada;0
ES0553000000001456NC;23/07/2022;17:00;0,174;Estimada;0
ES0553000000001456NC;23/07/2022;18:00;0,188;Estimada;0
ES0553000000001456NC;23/07/2022;19:00;0,141;Estimada;0
ES0553000000001456NC;23/07/2022;20:00;0,186;Estimada;0
ES0553000000001456NC;23/07/2022;21:00;0,283;Estimada;0
ES0553000000001456NC;23/07/2022;22:00;0,196;Estimada;0
ES0553000000001456NC;23/07/2022;23:00;0,153;Estimada;0
ES0553000000001456NC;23/07/2022;24:00:00;0,112;Estimada;0
ES0553000000001456NC;24/07/2022;1:00;0,1;Estimada;0
ES0553000000001456NC;24/07/2022;2:00;0,097;Estimada;0
ES0553000000001456NC;24/07/2022;3:00;0,1;Estimada;0
ES0553000000001456NC;24/07/2022;4:00;0,105;Estimada;0
ES0553000000001456NC;24/07/2022;5:00;0,104;Estimada;0
ES0553000000001456NC;24/07/2022;6:00;0,168;Estimada;0
ES0553000000001456NC;24/07/2022;7:00;0,145;Estimada;0
ES0553000000001456NC;24/07/2022;8:00;0,124;Estimada;0
ES0553000000001456NC;24/07/2022;9:00;0,093;Estimada;0
ES0553000000001456NC;24/07/2022;10:00;0,138;Estimada;0
ES0553000000001456NC;24/07/2022;11:00;0,084;Estimada;0
ES0553000000001456NC;24/07/2022;12:00;0,082;Estimada;0
ES0553000000001456NC;24/07/2022;13:00;0,082;Estimada;0
ES0553000000001456NC;24/07/2022;14:00;0,089;Estimada;0
ES0553000000001456NC;24/07/2022;15:00;0,364;Estimada;0
ES0553000000001456NC;24/07/2022;16:00;0,496;Estimada;0
ES0553000000001456NC;24/07/2022;17:00;0,196;Estimada;0
ES0553000000001456NC;24/07/2022;18:00;0,127;Estimada;0
ES0553000000001456NC;24/07/2022;19:00;0,124;Estimada;0
ES0553000000001456NC;24/07/2022;20:00;0,131;Estimada;0
ES0553000000001456NC;24/07/2022;21:00;0,183;Estimada;0
ES0553000000001456NC;24/07/2022;22:00;0,472;Estimada;0
ES0553000000001456NC;24/07/2022;23:00;0,135;Estimada;0
ES0553000000001456NC;24/07/2022;24:00:00;0,112;Estimada;0
ES0553000000001456NC;25/07/2022;1:00;0,106;Estimada;0
ES0553000000001456NC;25/07/2022;2:00;0,154;Estimada;0
ES0553000000001456NC;25/07/2022;3:00;0,109;Estimada;0
ES0553000000001456NC;25/07/2022;4:00;0,098;Estimada;0
ES0553000000001456NC;25/07/2022;5:00;0,111;Estimada;0
ES0553000000001456NC;25/07/2022;6:00;0,163;Estimada;0
ES0553000000001456NC;25/07/2022;7:00;0,088;Estimada;0
ES0553000000001456NC;25/07/2022;8:00;0,095;Estimada;0
ES0553000000001456NC;25/07/2022;9:00;0,089;Estimada;0
ES0553000000001456NC;25/07/2022;10:00;0,123;Estimada;0
ES0553000000001456NC;25/07/2022;11:00;0,142;Estimada;0
ES0553000000001456NC;25/07/2022;12:00;0,086;Estimada;0
ES0553000000001456NC;25/07/2022;13:00;0,094;Estimada;0
ES0553000000001456NC;25/07/2022;14:00;0,082;Estimada;0
ES0553000000001456NC;25/07/2022;15:00;0,134;Estimada;0
ES0553000000001456NC;25/07/2022;16:00;0,355;Estimada;0
ES0553000000001456NC;25/07/2022;17:00;0,145;Estimada;0
ES0553000000001456NC;25/07/2022;18:00;0,147;Estimada;0
ES0553000000001456NC;25/07/2022;19:00;0,135;Estimada;0
ES0553000000001456NC;25/07/2022;20:00;0,137;Estimada;0
ES0553000000001456NC;25/07/2022;21:00;0,14;Estimada;0
ES0553000000001456NC;25/07/2022;22:00;0,378;Estimada;0
ES0553000000001456NC;25/07/2022;23:00;0,147;Estimada;0
ES0553000000001456NC;25/07/2022;24:00:00;0,241;Estimada;0
ES0553000000001456NC;26/07/2022;1:00;0,449;Estimada;0
ES0553000000001456NC;26/07/2022;2:00;0,266;Estimada;0
ES0553000000001456NC;26/07/2022;3:00;0,104;Estimada;0
ES0553000000001456NC;26/07/2022;4:00;0,157;Estimada;0
ES0553000000001456NC;26/07/2022;5:00;0,099;Estimada;0
ES0553000000001456NC;26/07/2022;6:00;0,287;Estimada;0
ES0553000000001456NC;26/07/2022;7:00;0,144;Estimada;0
ES0553000000001456NC;26/07/2022;8:00;0,089;Estimada;0
ES0553000000001456NC;26/07/2022;9:00;0,081;Estimada;0
ES0553000000001456NC;26/07/2022;10:00;0,082;Estimada;0
ES0553000000001456NC;26/07/2022;11:00;0,085;Estimada;0
ES0553000000001456NC;26/07/2022;12:00;0,089;Estimada;0
ES0553000000001456NC;26/07/2022;13:00;0,097;Estimada;0
ES0553000000001456NC;26/07/2022;14:00;0,157;Estimada;0
ES0553000000001456NC;26/07/2022;15:00;0,121;Estimada;0
ES0553000000001456NC;26/07/2022;16:00;0,355;Estimada;0
ES0553000000001456NC;26/07/2022;17:00;0,132;Estimada;0
ES0553000000001456NC;26/07/2022;18:00;0,124;Estimada;0
ES0553000000001456NC;26/07/2022;19:00;0,123;Estimada;0
ES0553000000001456NC;26/07/2022;20:00;0,124;Estimada;0
ES0553000000001456NC;26/07/2022;21:00;0,126;Estimada;0
ES0553000000001456NC;26/07/2022;22:00;0,339;Estimada;0
ES0553000000001456NC;26/07/2022;23:00;0,153;Estimada;0
ES0553000000001456NC;26/07/2022;24:00:00;0,158;Estimada;0
ES0553000000001456NC;27/07/2022;1:00;0,395;Estimada;0
ES0553000000001456NC;27/07/2022;2:00;0,192;Estimada;0
ES0553000000001456NC;27/07/2022;3:00;0,142;Estimada;0
ES0553000000001456NC;27/07/2022;4:00;0,177;Estimada;0
ES0553000000001456NC;27/07/2022;5:00;0,113;Estimada;0
ES0553000000001456NC;27/07/2022;6:00;0,175;Estimada;0
ES0553000000001456NC;27/07/2022;7:00;0,095;Estimada;0
ES0553000000001456NC;27/07/2022;8:00;0,088;Estimada;0
ES0553000000001456NC;27/07/2022;9:00;0,081;Estimada;0
ES0553000000001456NC;27/07/2022;10:00;0,08;Estimada;0
ES0553000000001456NC;27/07/2022;11:00;0,081;Estimada;0
ES0553000000001456NC;27/07/2022;12:00;0,081;Estimada;0
ES0553000000001456NC;27/07/2022;13:00;0,08;Estimada;0
ES0553000000001456NC;27/07/2022;14:00;0,085;Estimada;0
ES0553000000001456NC;27/07/2022;15:00;0,13;Estimada;0
ES0553000000001456NC;27/07/2022;16:00;0,349;Estimada;0
ES0553000000001456NC;27/07/2022;17:00;0,125;Estimada;0
ES0553000000001456NC;27/07/2022;18:00;0,169;Estimada;0
ES0553000000001456NC;27/07/2022;19:00;0,181;Estimada;0
ES0553000000001456NC;27/07/2022;20:00;0,121;Estimada;0
ES0553000000001456NC;27/07/2022;21:00;0,137;Estimada;0
ES0553000000001456NC;27/07/2022;22:00;0,361;Estimada;0
ES0553000000001456NC;27/07/2022;23:00;0,136;Estimada;0
ES0553000000001456NC;27/07/2022;24:00:00;0,158;Estimada;0
ES0553000000001456NC;28/07/2022;1:00;0,493;Estimada;0
ES0553000000001456NC;28/07/2022;2:00;0,247;Estimada;0
ES0553000000001456NC;28/07/2022;3:00;0,101;Estimada;0
ES0553000000001456NC;28/07/2022;4:00;0,147;Estimada;0
ES0553000000001456NC;28/07/2022;5:00;0,1;Estimada;0
ES0553000000001456NC;28/07/2022;6:00;0,16;Estimada;0
ES0553000000001456NC;28/07/2022;7:00;0,088;Estimada;0
ES0553000000001456NC;28/07/2022;8:00;0,127;Estimada;0
ES0553000000001456NC;28/07/2022;9:00;0,136;Estimada;0
ES0553000000001456NC;28/07/2022;10:00;0,119;Estimada;0
ES0553000000001456NC;28/07/2022;11:00;0,081;Estimada;0
ES0553000000001456NC;28/07/2022;12:00;0,081;Estimada;0
ES0553000000001456NC;28/07/2022;13:00;0,081;Estimada;0
ES0553000000001456NC;28/07/2022;14:00;0,086;Estimada;0
ES0553000000001456NC;28/07/2022;15:00;0,138;Estimada;0
ES0553000000001456NC;28/07/2022;16:00;0,486;Estimada;0
ES0553000000001456NC;28/07/2022;17:00;0,239;Estimada;0
ES0553000000001456NC;28/07/2022;18:00;0,126;Estimada;0
ES0553000000001456NC;28/07/2022;19:00;0,124;Estimada;0
ES0553000000001456NC;28/07/2022;20:00;0,12;Estimada;0
ES0553000000001456NC;28/07/2022;21:00;0,113;Estimada;0
ES0553000000001456NC;28/07/2022;22:00;0,138;Estimada;0
ES0553000000001456NC;28/07/2022;23:00;0,163;Estimada;0
ES0553000000001456NC;28/07/2022;24:00:00;0,245;Estimada;0
ES0553000000001456NC;29/07/2022;1:00;0,378;Estimada;0
ES0553000000001456NC;29/07/2022;2:00;0,159;Estimada;0
ES0553000000001456NC;29/07/2022;3:00;0,101;Estimada;0
ES0553000000001456NC;29/07/2022;4:00;0,101;Estimada;0
ES0553000000001456NC;29/07/2022;5:00;0,159;Estimada;0
ES0553000000001456NC;29/07/2022;6:00;0,1;Estimada;0
ES0553000000001456NC;29/07/2022;7:00;0,147;Estimada;0
ES0553000000001456NC;29/07/2022;8:00;0,258;Estimada;0
ES0553000000001456NC;29/07/2022;9:00;0,131;Estimada;0
ES0553000000001456NC;29/07/2022;10:00;0,162;Estimada;0
ES0553000000001456NC;29/07/2022;11:00;0,147;Estimada;0
ES0553000000001456NC;29/07/2022;12:00;0,112;Estimada;0
ES0553000000001456NC;29/07/2022;13:00;0,125;Estimada;0
ES0553000000001456NC;29/07/2022;14:00;0,126;Estimada;0
ES0553000000001456NC;29/07/2022;15:00;0,159;Estimada;0
ES0553000000001456NC;29/07/2022;16:00;0,154;Estimada;0
ES0553000000001456NC;29/07/2022;17:00;0,127;Estimada;0
ES0553000000001456NC;29/07/2022;18:00;0,124;Estimada;0
ES0553000000001456NC;29/07/2022;19:00;0,129;Estimada;0
ES0553000000001456NC;29/07/2022;20:00;0,121;Estimada;0
ES0553000000001456NC;29/07/2022;21:00;0,171;Estimada;0
ES0553000000001456NC;29/07/2022;22:00;0,18;Estimada;0
ES0553000000001456NC;29/07/2022;23:00;0,166;Estimada;0
ES0553000000001456NC;29/07/2022;24:00:00;0,175;Estimada;0
ES0553000000001456NC;30/07/2022;1:00;0,233;Estimada;0
ES0553000000001456NC;30/07/2022;2:00;0,169;Estimada;0
ES0553000000001456NC;30/07/2022;3:00;0,122;Estimada;0
ES0553000000001456NC;30/07/2022;4:00;0,146;Estimada;0
ES0553000000001456NC;30/07/2022;5:00;0,197;Estimada;0
ES0553000000001456NC;30/07/2022;6:00;0,09;Estimada;0
ES0553000000001456NC;30/07/2022;7:00;0,148;Estimada;0
ES0553000000001456NC;30/07/2022;8:00;0,085;Estimada;0
ES0553000000001456NC;30/07/2022;9:00;0,158;Estimada;0
ES0553000000001456NC;30/07/2022;10:00;0,115;Estimada;0
ES0553000000001456NC;30/07/2022;11:00;0,115;Estimada;0
ES0553000000001456NC;30/07/2022;12:00;0,175;Estimada;0
ES0553000000001456NC;30/07/2022;13:00;0,618;Estimada;0
ES0553000000001456NC;30/07/2022;14:00;0,603;Estimada;0
ES0553000000001456NC;30/07/2022;15:00;0,245;Estimada;0
ES0553000000001456NC;30/07/2022;16:00;0,136;Estimada;0
ES0553000000001456NC;30/07/2022;17:00;0,134;Estimada;0
ES0553000000001456NC;30/07/2022;18:00;0,125;Estimada;0
ES0553000000001456NC;30/07/2022;19:00;0,126;Estimada;0
ES0553000000001456NC;30/07/2022;20:00;0,241;Estimada;0
ES0553000000001456NC;30/07/2022;21:00;0,149;Estimada;0
ES0553000000001456NC;30/07/2022;22:00;0,219;Estimada;0
ES0553000000001456NC;30/07/2022;23:00;0,21;Estimada;0
ES0553000000001456NC;30/07/2022;24:00:00;0,161;Estimada;0
ES0553000000001456NC;31/07/2022;1:00;0,182;Estimada;0
ES0553000000001456NC;31/07/2022;2:00;0,127;Estimada;0
ES0553000000001456NC;31/07/2022;3:00;0,134;Estimada;0
ES0553000000001456NC;31/07/2022;4:00;0,135;Estimada;0
ES0553000000001456NC;31/07/2022;5:00;0,164;Estimada;0
ES0553000000001456NC;31/07/2022;6:00;0,094;Estimada;0
ES0553000000001456NC;31/07/2022;7:00;0,091;Estimada;0
ES0553000000001456NC;31/07/2022;8:00;0,136;Estimada;0
ES0553000000001456NC;31/07/2022;9:00;0,112;Estimada;0
ES0553000000001456NC;31/07/2022;10:00;0,261;Estimada;0
ES0553000000001456NC;31/07/2022;11:00;0,245;Estimada;0
ES0553000000001456NC;31/07/2022;12:00;0,113;Estimada;0
ES0553000000001456NC;31/07/2022;13:00;0,199;Estimada;0
ES0553000000001456NC;31/07/2022;14:00;0,629;Estimada;0
ES0553000000001456NC;31/07/2022;15:00;0,123;Estimada;0
ES0553000000001456NC;31/07/2022;16:00;0,133;Estimada;0
ES0553000000001456NC;31/07/2022;17:00;0,132;Estimada;0
ES0553000000001456NC;31/07/2022;18:00;0,126;Estimada;0
ES0553000000001456NC;31/07/2022;19:00;0,327;Estimada;0
ES0553000000001456NC;31/07/2022;20:00;0,322;Estimada;0
ES0553000000001456NC;31/07/2022;21:00;0,17;Estimada;0
ES0553000000001456NC;31/07/2022;22:00;0,244;Estimada;0
ES0553000000001456NC;31/07/2022;23:00;0,594;Estimada;0
ES0553000000001456NC;31/07/2022;24:00:00;0,197;Estimada;0
ES0553000000001456NC;01/08/2022;1:00;0,137;Estimada;0
ES0553000000001456NC;01/08/2022;2:00;0,128;Estimada;0
ES0553000000001456NC;01/08/2022;3:00;0,1;Estimada;0
ES0553000000001456NC;01/08/2022;4:00;0,095;Estimada;0
ES0553000000001456NC;01/08/2022;5:00;0,156;Estimada;0
ES0553000000001456NC;01/08/2022;6:00;0,096;Estimada;0
ES0553000000001456NC;01/08/2022;7:00;0,1;Estimada;0
ES0553000000001456NC;01/08/2022;8:00;0,085;Estimada;0
ES0553000000001456NC;01/08/2022;9:00;0,08;Estimada;0
ES0553000000001456NC;01/08/2022;10:00;0,092;Estimada;0
ES0553000000001456NC;01/08/2022;11:00;0,119;Estimada;0
ES0553000000001456NC;01/08/2022;12:00;0,113;Estimada;0
ES0553000000001456NC;01/08/2022;13:00;0,146;Estimada;0
ES0553000000001456NC;01/08/2022;14:00;0,307;Estimada;0
ES0553000000001456NC;01/08/2022;15:00;0,51;Estimada;0
ES0553000000001456NC;01/08/2022;16:00;0,133;Estimada;0
ES0553000000001456NC;01/08/2022;17:00;0,121;Estimada;0
ES0553000000001456NC;01/08/2022;18:00;0,12;Estimada;0
ES0553000000001456NC;01/08/2022;19:00;0,133;Estimada;0
ES0553000000001456NC;01/08/2022;20:00;0,13;Estimada;0
ES0553000000001456NC;01/08/2022;21:00;0,132;Estimada;0
ES0553000000001456NC;01/08/2022;22:00;0,122;Estimada;0
ES0553000000001456NC;01/08/2022;23:00;0,11;Estimada;0
ES0553000000001456NC;01/08/2022;24:00:00;0,107;Estimada;0
ES0553000000001456NC;02/08/2022;1:00;0,096;Estimada;0
ES0553000000001456NC;02/08/2022;2:00;0,106;Estimada;0
ES0553000000001456NC;02/08/2022;3:00;0,135;Estimada;0
ES0553000000001456NC;02/08/2022;4:00;0,167;Estimada;0
ES0553000000001456NC;02/08/2022;5:00;0,118;Estimada;0
ES0553000000001456NC;02/08/2022;6:00;0,093;Estimada;0
ES0553000000001456NC;02/08/2022;7:00;0,088;Estimada;0
ES0553000000001456NC;02/08/2022;8:00;0,692;Estimada;0
ES0553000000001456NC;02/08/2022;9:00;0,106;Estimada;0
ES0553000000001456NC;02/08/2022;10:00;0,093;Estimada;0
ES0553000000001456NC;02/08/2022;11:00;0,096;Estimada;0
ES0553000000001456NC;02/08/2022;12:00;0,122;Estimada;0
ES0553000000001456NC;02/08/2022;13:00;0,125;Estimada;0
ES0553000000001456NC;02/08/2022;14:00;0,118;Estimada;0
ES0553000000001456NC;02/08/2022;15:00;0,118;Estimada;0
ES0553000000001456NC;02/08/2022;16:00;0,361;Estimada;0
ES0553000000001456NC;02/08/2022;17:00;0,162;Estimada;0
ES0553000000001456NC;02/08/2022;18:00;0,179;Estimada;0
ES0553000000001456NC;02/08/2022;19:00;0,13;Estimada;0
ES0553000000001456NC;02/08/2022;20:00;0,125;Estimada;0
ES0553000000001456NC;02/08/2022;21:00;0,114;Estimada;0
ES0553000000001456NC;02/08/2022;22:00;0,145;Estimada;0
ES0553000000001456NC;02/08/2022;23:00;0,136;Estimada;0
ES0553000000001456NC;02/08/2022;24:00:00;0,174;Estimada;0
ES0553000000001456NC;03/08/2022;1:00;0,495;Estimada;0
ES0553000000001456NC;03/08/2022;2:00;0,271;Estimada;0
ES0553000000001456NC;03/08/2022;3:00;0,156;Estimada;0
ES0553000000001456NC;03/08/2022;4:00;0,1;Estimada;0
ES0553000000001456NC;03/08/2022;5:00;0,1;Estimada;0
ES0553000000001456NC;03/08/2022;6:00;0,092;Estimada;0
ES0553000000001456NC;03/08/2022;7:00;0,121;Estimada;0
ES0553000000001456NC;03/08/2022;8:00;0,398;Estimada;0
ES0553000000001456NC;03/08/2022;9:00;0,102;Estimada;0
ES0553000000001456NC;03/08/2022;10:00;0,086;Estimada;0
ES0553000000001456NC;03/08/2022;11:00;0,082;Estimada;0
ES0553000000001456NC;03/08/2022;12:00;0,093;Estimada;0
ES0553000000001456NC;03/08/2022;13:00;0,114;Estimada;0
ES0553000000001456NC;03/08/2022;14:00;0,115;Estimada;0
ES0553000000001456NC;03/08/2022;15:00;0,115;Estimada;0
ES0553000000001456NC;03/08/2022;16:00;0,361;Estimada;0
ES0553000000001456NC;03/08/2022;17:00;0,124;Estimada;0
ES0553000000001456NC;03/08/2022;18:00;0,131;Estimada;0
ES0553000000001456NC;03/08/2022;19:00;0,122;Estimada;0
ES0553000000001456NC;03/08/2022;20:00;0,119;Estimada;0
ES0553000000001456NC;03/08/2022;21:00;0,177;Estimada;0
ES0553000000001456NC;03/08/2022;22:00;0,208;Estimada;0
ES0553000000001456NC;03/08/2022;23:00;0,121;Estimada;0
ES0553000000001456NC;03/08/2022;24:00:00;0,16;Estimada;0
ES0553000000001456NC;04/08/2022;1:00;0,293;Estimada;0
ES0553000000001456NC;04/08/2022;2:00;0,168;Estimada;0
ES0553000000001456NC;04/08/2022;3:00;0,165;Estimada;0
ES0553000000001456NC;04/08/2022;4:00;0,101;Estimada;0
ES0553000000001456NC;04/08/2022;5:00;0,11;Estimada;0
ES0553000000001456NC;04/08/2022;6:00;0,103;Estimada;0
ES0553000000001456NC;04/08/2022;7:00;0,279;Estimada;0
ES0553000000001456NC;04/08/2022;8:00;0,245;Estimada;0
ES0553000000001456NC;04/08/2022;9:00;0,116;Estimada;0
ES0553000000001456NC;04/08/2022;10:00;0,153;Estimada;0
ES0553000000001456NC;04/08/2022;11:00;0,186;Estimada;0
ES0553000000001456NC;04/08/2022;12:00;0,136;Estimada;0
ES0553000000001456NC;04/08/2022;13:00;0,108;Estimada;0
ES0553000000001456NC;04/08/2022;14:00;0,098;Estimada;0
ES0553000000001456NC;04/08/2022;15:00;0,323;Estimada;0
ES0553000000001456NC;04/08/2022;16:00;0,119;Estimada;0
ES0553000000001456NC;04/08/2022;17:00;0,128;Estimada;0
ES0553000000001456NC;04/08/2022;18:00;0,128;Estimada;0
ES0553000000001456NC;04/08/2022;19:00;0,118;Estimada;0
ES0553000000001456NC;04/08/2022;20:00;0,127;Estimada;0
ES0553000000001456NC;04/08/2022;21:00;0,388;Estimada;0
ES0553000000001456NC;04/08/2022;22:00;0,172;Estimada;0
