cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
"ES0031406180691001QR0F";"2021/07/02";"02:00";"5,331";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"03:00";"5,175";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"04:00";"5,146";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"05:00";"5,102";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"06:00";"5,194";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"07:00";"5,186";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"08:00";"4,977";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"09:00";"0,984";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"10:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"11:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"12:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"13:00";"0,166";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"14:00";"0,207";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"15:00";"0,097";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"16:00";"0,128";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"17:00";"0,097";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"18:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"19:00";"0,091";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"20:00";"0,118";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"21:00";"0,098";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"22:00";"0,095";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"23:00";"0,095";Real;NULL
"ES0031406180691001QR0F";"2021/07/02";"24:00";"0,078";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"01:00";"2,650";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"02:00";"5,243";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"03:00";"5,157";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"04:00";"5,145";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"05:00";"5,095";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"06:00";"5,195";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"07:00";"5,128";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"08:00";"4,926";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"09:00";"0,976";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"10:00";"0,089";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"11:00";"0,073";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"12:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"13:00";"0,086";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"14:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"15:00";"0,074";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"16:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"17:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"18:00";"0,067";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"19:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"20:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"21:00";"0,071";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"22:00";"0,091";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"23:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/03";"24:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"01:00";"2,622";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"02:00";"5,308";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"03:00";"5,155";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"04:00";"5,138";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"05:00";"5,091";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"06:00";"5,173";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"07:00";"5,119";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"08:00";"4,949";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"09:00";"1,021";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"10:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"11:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"12:00";"0,066";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"13:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"14:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"15:00";"0,070";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"16:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"17:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"18:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"19:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"20:00";"0,498";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"21:00";"0,551";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"22:00";"2,667";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"23:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/04";"24:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"01:00";"0,797";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"02:00";"0,083";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"03:00";"0,086";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"04:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"05:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"06:00";"0,095";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"07:00";"0,165";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"08:00";"0,125";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"09:00";"0,088";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"10:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"11:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"12:00";"0,075";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"13:00";"0,091";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"14:00";"0,092";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"15:00";"0,088";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"16:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"17:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"18:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"19:00";"0,089";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"20:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"21:00";"0,077";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"22:00";"0,089";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"23:00";"0,088";Real;NULL
"ES0031406180691001QR0F";"2021/07/05";"24:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"01:00";"0,093";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"02:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"03:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"04:00";"0,092";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"05:00";"0,091";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"06:00";"0,101";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"07:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"08:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"09:00";"0,089";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"10:00";"0,089";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"11:00";"0,135";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"12:00";"0,114";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"13:00";"0,093";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"14:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"15:00";"0,078";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"16:00";"0,079";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"17:00";"0,073";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"18:00";"0,074";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"19:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"20:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"21:00";"0,150";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"22:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"23:00";"0,074";Real;NULL
"ES0031406180691001QR0F";"2021/07/06";"24:00";"0,073";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"01:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"02:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"03:00";"0,092";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"04:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"05:00";"0,079";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"06:00";"0,093";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"07:00";"0,141";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"08:00";"0,114";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"09:00";"1,828";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"10:00";"0,217";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"11:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"12:00";"0,072";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"13:00";"0,220";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"14:00";"0,111";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"15:00";"0,078";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"16:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"17:00";"0,086";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"18:00";"0,086";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"19:00";"0,090";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"20:00";"0,080";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"21:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"22:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"23:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2021/07/07";"24:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"01:00";"2,739";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"02:00";"5,340";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"03:00";"5,199";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"04:00";"5,155";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"05:00";"5,124";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"06:00";"5,219";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"07:00";"5,190";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"08:00";"5,010";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"09:00";"0,942";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"10:00";"0,075";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"11:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"12:00";"0,088";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"13:00";"0,171";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"14:00";"0,380";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"15:00";"0,172";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"16:00";"0,125";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"17:00";"0,111";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"18:00";"0,103";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"19:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"20:00";"0,104";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"21:00";"0,093";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"22:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"23:00";"0,099";Real;NULL
"ES0031406180691001QR0F";"2021/07/08";"24:00";"0,088";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"01:00";"2,749";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"02:00";"5,346";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"03:00";"5,220";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"04:00";"5,195";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"05:00";"5,136";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"06:00";"5,235";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"07:00";"5,185";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"08:00";"5,037";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"09:00";"0,917";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"10:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"11:00";"0,083";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"12:00";"0,080";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"13:00";"0,230";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"14:00";"0,289";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"15:00";"0,074";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"16:00";"0,140";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"17:00";"0,074";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"18:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"19:00";"0,072";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"20:00";"0,157";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"21:00";"0,488";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"22:00";"0,065";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"23:00";"0,155";Real;NULL
"ES0031406180691001QR0F";"2021/07/09";"24:00";"0,085";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"01:00";"2,713";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"02:00";"5,344";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"03:00";"5,191";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"04:00";"5,175";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"05:00";"5,121";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"06:00";"5,208";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"07:00";"5,148";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"08:00";"4,960";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"09:00";"0,940";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"10:00";"0,066";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"11:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"12:00";"4,483";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"13:00";"5,294";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"14:00";"5,134";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"15:00";"5,135";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"16:00";"5,111";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"17:00";"5,193";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"18:00";"5,045";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"19:00";"4,185";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"20:00";"0,068";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"21:00";"0,082";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"22:00";"0,078";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"23:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/10";"24:00";"0,078";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"01:00";"2,701";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"02:00";"5,330";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"03:00";"5,184";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"04:00";"5,166";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"05:00";"5,124";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"06:00";"5,199";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"07:00";"5,140";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"08:00";"4,971";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"09:00";"0,945";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"10:00";"0,071";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"11:00";"0,070";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"12:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"13:00";"0,078";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"14:00";"0,253";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"15:00";"0,182";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"16:00";"0,098";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"17:00";"0,106";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"18:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"19:00";"0,251";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"20:00";"3,264";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"21:00";"0,102";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"22:00";"0,141";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"23:00";"0,091";Real;NULL
"ES0031406180691001QR0F";"2021/07/11";"24:00";"0,080";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"01:00";"2,722";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"02:00";"5,347";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"03:00";"5,188";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"04:00";"5,182";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"05:00";"5,137";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"06:00";"5,189";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"07:00";"5,228";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"08:00";"5,023";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"09:00";"0,956";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"10:00";"0,074";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"11:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"12:00";"0,087";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"13:00";"0,200";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"14:00";"0,222";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"15:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"16:00";"0,144";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"17:00";"0,079";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"18:00";"0,091";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"19:00";"0,097";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"20:00";"0,077";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"21:00";"0,100";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"22:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"23:00";"0,074";Real;NULL
"ES0031406180691001QR0F";"2021/07/12";"24:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"01:00";"2,706";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"02:00";"5,341";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"03:00";"5,232";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"04:00";"5,188";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"05:00";"5,157";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"06:00";"5,226";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"07:00";"5,239";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"08:00";"5,049";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"09:00";"0,950";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"10:00";"0,086";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"11:00";"0,066";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"12:00";"0,084";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"13:00";"0,132";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"14:00";"0,376";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"15:00";"0,140";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"16:00";"0,152";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"17:00";"0,142";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"18:00";"0,123";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"19:00";"0,141";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"20:00";"0,125";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"21:00";"0,141";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"22:00";"0,123";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"23:00";"0,143";Real;NULL
"ES0031406180691001QR0F";"2021/07/13";"24:00";"0,124";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"01:00";"2,762";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"02:00";"5,398";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"03:00";"5,267";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"04:00";"5,231";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"05:00";"5,195";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"06:00";"5,266";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"07:00";"5,251";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"08:00";"5,150";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"09:00";"1,022";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"10:00";"0,108";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"11:00";"0,123";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"12:00";"0,109";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"13:00";"0,123";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"14:00";"0,334";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"15:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"16:00";"0,130";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"17:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"18:00";"0,073";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"19:00";"0,096";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"20:00";"0,073";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"21:00";"0,105";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"22:00";"0,071";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"23:00";"0,094";Real;NULL
"ES0031406180691001QR0F";"2021/07/14";"24:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"01:00";"2,709";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"02:00";"5,349";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"03:00";"5,218";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"04:00";"5,170";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"05:00";"5,152";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"06:00";"5,217";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"07:00";"5,208";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"08:00";"5,065";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"09:00";"0,961";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"10:00";"0,077";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"11:00";"0,076";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"12:00";"0,067";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"13:00";"0,201";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"14:00";"0,222";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"15:00";"0,198";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"16:00";"0,125";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"17:00";"0,080";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"18:00";"0,066";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"19:00";"0,081";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"20:00";"0,251";Real;NULL
"ES0031406180691001QR0F";"2021/07/15";"21:00";"0,313";Real;NULL
